date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:33:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:05%20GMT	https://www.siouxvalleyccu.com/csballoon.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csballoon.a3.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:06%20GMT	https://www.siouxvalleyccu.com/csPrePay.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csPrePay.a4.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:07	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:07%20GMT	https://www.siouxvalleyccu.com/csFastPrePay.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csFastPrePay.a5.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:07%20GMT	https://www.siouxvalleyccu.com/csQualify.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csQualify.a6.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:08%20GMT	https://www.siouxvalleyccu.com/csAffordability.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csAffordability.a7.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:08%20GMT	https://www.siouxvalleyccu.com/csPointsAdvisor.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csPointsAdvisor.a8.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:10	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:09%20GMT	https://www.siouxvalleyccu.com/csFixedPayments.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csFixedPayments.a9.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:11	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:09%20GMT	https://www.siouxvalleyccu.com/csAdjPayments.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csAdjPayments.aa.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:11	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:11%20GMT	https://www.siouxvalleyccu.com/csRentvsBuy.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csRentvsBuy.ab.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:11%20GMT	https://www.siouxvalleyccu.com/csAdjCompare.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csAdjCompare.ac.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:12%20GMT	https://www.siouxvalleyccu.com/csRemaining.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csRemaining.ad.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:12%20GMT	https://www.siouxvalleyccu.com/csConsolidate.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csConsolidate.ae.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:14	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:13%20GMT	https://www.siouxvalleyccu.com/csBiWeekly.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csBiWeekly.af.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:15	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:14%20GMT	https://www.siouxvalleyccu.com/csGridPayment.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csGridPayment.b0.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:16	24105/24105	---M--	200	added ('OK')	image/jpeg	etag:%225bcf9e104e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_fees.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_fees.jpg	(from https://www.siouxvalleyccu.com/fees.php)
07:33:16	78781/78781	---M--	200	added ('OK')	image/jpeg	etag:%2281a6c9154e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_joinus.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_joinus.jpg	(from https://www.siouxvalleyccu.com/membership.php)
07:33:17	46266/46266	---M--	200	added ('OK')	image/jpeg	etag:%221c9082d83e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_otherLinks.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_otherLinks.jpg	(from https://www.siouxvalleyccu.com/otherLinks.php)
07:33:18	0/-1	---M--	500	error ('')			https://www.siouxvalleyccu.com/siteMap/siteMap.html	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/siteMap/siteMap.html	(from https://www.siouxvalleyccu.com/)
07:33:18	41896/41896	---M--	200	added ('OK')	image/jpeg	etag:%22e9137d144e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_ID.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_ID.jpg	(from https://www.siouxvalleyccu.com/idTheft.php)
07:33:18	0/-1	---M--	500	error ('')			https://www.siouxvalleyccu.com/siteMap/siteMap.html	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/siteMap/siteMap.html	(from https://www.siouxvalleyccu.com/)
